label_index	winner_index	loser_index	evaluator_index
1008	9	43	177
1009	9	43	177
1010	51	43	173
1011	51	43	173
1012	51	43	159
1013	51	43	106
1014	51	43	106
1015	51	43	151
1016	51	43	52
1017	51	43	68
1018	51	43	57
1019	58	43	156
1020	56	43	23
1021	56	43	167
1022	2	43	132
1023	2	43	89
1024	2	43	33
1025	2	43	52
1026	2	43	52
1027	2	43	178
1028	2	43	149
1029	2	43	117
1030	2	43	109
1031	2	43	79
1032	34	43	106
1033	34	43	112
1034	34	43	14
1035	34	43	7
1036	34	43	89
1037	34	43	33
1038	34	43	167
1039	34	43	81
1040	44	43	131
1041	44	43	158
1042	44	43	7
1043	44	43	23
1044	44	43	72
1045	44	43	17
1046	44	43	167
1047	13	43	159
1048	13	43	112
1049	13	43	158
1050	13	43	23
1051	13	43	35
1052	13	43	27
1053	13	43	129
1054	37	43	169
1055	37	43	158
1056	37	43	12
1057	37	43	56
1058	37	43	52
1059	37	43	52
1060	37	43	149
1061	37	43	161
1062	27	43	73
1063	62	43	106
1064	62	43	106
1065	62	43	169
1066	62	43	132
1067	62	43	22
1068	62	43	151
1069	62	43	74
1070	62	43	74
1071	62	43	73
1072	62	43	149
1073	62	43	68
1074	62	43	36
1075	4	43	65
1076	4	43	28
1077	4	43	27
1078	41	43	159
1079	41	43	106
1080	41	43	156
1081	41	43	73
1082	59	43	86
1083	59	43	24
1084	59	43	130
1085	59	43	130
1086	59	43	119
1087	59	43	54
1088	59	43	161
1089	22	43	158
1090	22	43	24
1091	5	43	22
1092	5	43	27
1093	29	8	138
1094	29	8	86
1095	29	8	102
1096	29	8	7
1097	29	8	23
1098	29	8	23
1099	29	8	33
1100	29	8	163
1101	29	8	104
1102	29	8	74
1103	29	8	74
1104	29	8	154
1105	29	8	114
1106	29	8	49
1107	29	8	78
1108	29	8	46
1109	29	8	51
1110	36	8	173
1111	36	8	106
1112	36	8	153
1113	36	8	169
1114	36	8	163
1115	36	8	5
1116	36	8	5
1117	36	8	141
1118	36	8	154
1119	36	8	78
1120	36	8	81
1121	36	8	161
1122	50	8	131
1123	50	8	112
1124	50	8	80
1125	50	8	130
1126	50	8	130
1127	50	8	102
1128	50	8	55
1129	50	8	7
1130	50	8	114
1131	50	8	167
1132	50	8	170
1133	50	8	27
1134	11	8	159
1135	11	8	159
1136	11	8	163
1137	11	8	35
1138	11	8	66
1139	3	8	159
1140	3	8	153
1141	3	8	130
1142	3	8	22
1143	3	8	23
1144	3	8	36
1145	3	8	128
1146	3	8	81
1147	3	8	121
1148	23	8	173
1149	23	8	131
1150	23	8	106
1151	23	8	86
1152	23	8	9
1153	23	8	132
1154	23	8	10
1155	23	8	22
1156	23	8	22
1157	23	8	22
1158	23	8	35
1159	23	8	170
1160	23	8	36
1161	26	8	173
1162	26	8	47
1163	26	8	47
1164	26	8	106
1165	26	8	61
1166	26	8	86
1167	26	8	169
1168	26	8	130
1169	26	8	22
1170	26	8	22
1171	26	8	8
1172	26	8	154
1173	26	8	87
1174	26	8	87
1175	19	8	159
1176	19	8	169
1177	19	8	80
1178	19	8	12
1179	19	8	5
1180	19	8	5
1181	19	8	164
1182	19	8	109
1183	19	8	160
1184	19	8	144
1185	63	8	106
1186	63	8	112
1187	63	8	132
1188	63	8	7
1189	63	8	8
1190	63	8	74
1191	63	8	73
1192	63	8	154
1193	63	8	114
1194	63	8	167
1195	24	8	131
1196	24	8	131
1197	24	8	80
1198	24	8	130
1199	24	8	22
1200	24	8	163
1201	24	8	52
1202	24	8	52
1203	24	8	73
1204	24	8	5
1205	24	8	167
1206	24	8	27
1207	24	8	36
1208	40	8	173
1209	40	8	169
1210	40	8	80
1211	40	8	88
1212	40	8	23
1213	40	8	23
1214	40	8	74
1215	40	8	5
1216	40	8	28
1217	40	8	167
1218	40	8	113
1219	40	8	117
1220	40	8	76
1221	16	8	153
1222	16	8	31
1223	16	8	102
1224	16	8	102
1225	16	8	23
1226	16	8	151
1227	16	8	151
1228	16	8	89
1229	16	8	149
1230	16	8	78
1231	16	8	35
1232	16	8	94
1233	21	8	99
1234	21	8	131
1235	21	8	131
1236	21	8	130
1237	21	8	23
1238	21	8	163
1239	21	8	35
1240	21	8	36
1241	21	8	117
1242	21	8	109
1243	21	8	87
1244	18	8	173
1245	18	8	159
1246	18	8	98
1247	18	8	5
1248	18	8	167
1249	18	8	35
1250	18	8	35
1251	18	8	161
1252	52	8	173
1253	52	8	131
1254	52	8	22
1255	52	8	163
1256	52	8	8
1257	52	8	78
1258	52	8	28
1259	52	8	35
1260	52	8	35
1261	52	8	87
1262	52	8	87
1263	52	8	125
1264	52	8	85
1265	52	8	57
1266	0	8	173
1267	0	8	106
1268	0	8	169
1269	0	8	130
1270	0	8	182
1271	0	8	27
1272	53	8	173
1273	53	8	47
1274	53	8	132
1275	53	8	132
1276	53	8	55
1277	53	8	12
1278	53	8	7
1279	53	8	7
1280	53	8	33
1281	53	8	163
1282	53	8	52
1283	53	8	78
1284	53	8	78
1285	53	8	35
1286	53	8	36
1287	6	8	173
1288	6	8	131
1289	6	8	112
1290	6	8	130
1291	6	8	55
1292	6	8	55
1293	6	8	7
1294	6	8	23
1295	6	8	119
1296	6	8	78
1297	6	8	170
1298	6	8	46
1299	6	8	128
1300	6	8	125
1301	35	8	131
1302	35	8	69
1303	35	8	112
1304	35	8	130
1305	35	8	132
1306	35	8	13
1307	35	8	23
1308	35	8	8
1309	35	8	8
1310	35	8	73
1311	35	8	17
1312	35	8	28
1313	35	8	35
1314	35	8	68
1315	35	8	27
1316	35	8	36
1317	35	8	128
1318	35	8	161
1319	42	8	131
1320	42	8	106
1321	42	8	130
1322	42	8	12
1323	42	8	163
1324	42	8	154
1325	42	8	28
1326	42	8	36
1327	15	8	173
1328	15	8	159
1329	15	8	131
1330	15	8	86
1331	15	8	169
1332	15	8	169
1333	15	8	8
1334	15	8	8
1335	15	8	53
1336	15	8	94
1337	15	8	177
1338	54	8	106
1339	54	8	106
1340	54	8	130
1341	54	8	89
1342	54	8	163
1343	54	8	154
1344	54	8	94
1345	54	8	46
1346	54	8	36
1347	54	8	128
1348	54	8	109
1349	54	8	177
1350	10	8	173
1351	10	8	106
1352	10	8	86
1353	10	8	3
1354	10	8	132
1355	10	8	132
1356	10	8	8
1357	10	8	178
1358	10	8	72
1359	10	8	154
1360	10	8	114
1361	10	8	78
1362	10	8	167
1363	10	8	27
1364	10	8	36
1365	10	8	177
1366	10	8	177
1367	10	8	57
1368	38	8	173
1369	38	8	159
1370	38	8	112
1371	38	8	55
1372	38	8	5
1373	38	8	167
1374	38	8	35
1375	38	8	170
1376	38	8	36
1377	38	8	109
1378	38	8	2
1379	25	8	131
1380	25	8	86
1381	25	8	153
1382	25	8	44
1383	25	8	55
1384	25	8	5
1385	25	8	149
1386	25	8	167
1387	25	8	167
1388	25	8	35
1389	25	8	35
1390	25	8	35
1391	57	8	134
1392	57	8	106
1393	57	8	153
1394	57	8	80
1395	57	8	132
1396	57	8	7
1397	57	8	7
1398	57	8	89
1399	57	8	182
1400	57	8	52
1401	57	8	73
1402	57	8	154
1403	57	8	119
1404	57	8	119
1405	57	8	167
1406	57	8	94
1407	57	8	81
1408	57	8	75
1409	46	8	47
1410	46	8	159
1411	46	8	5
1412	46	8	28
1413	46	8	161
1414	47	8	159
1415	47	8	86
1416	47	8	153
1417	47	8	102
1418	47	8	102
1419	47	8	55
1420	47	8	12
1421	47	8	89
1422	47	8	6
1423	47	8	73
1424	47	8	94
1425	47	8	36
1426	47	8	128
1427	12	8	80
1428	12	8	23
1429	12	8	23
1430	12	8	149
1431	12	8	128
1432	12	8	128
1433	12	8	109
1434	28	8	173
1435	28	8	99
1436	28	8	106
1437	28	8	106
1438	28	8	80
1439	28	8	147
1440	28	8	130
1441	28	8	175
1442	28	8	23
1443	28	8	33
1444	28	8	91
1445	28	8	114
1446	28	8	35
1447	28	8	94
1448	28	8	109
1449	28	8	177
1450	61	8	173
1451	61	8	150
1452	61	8	55
1453	61	8	55
1454	61	8	33
1455	61	8	163
1456	61	8	52
1457	61	8	28
1458	61	8	28
1459	61	8	167
1460	61	8	167
1461	61	8	36
1462	61	8	81
1463	61	8	121
1464	48	8	173
1465	48	8	173
1466	48	8	47
1467	48	8	99
1468	48	8	153
1469	48	8	153
1470	48	8	9
1471	48	8	130
1472	48	8	151
1473	48	8	151
1474	48	8	33
1475	48	8	30
1476	48	8	154
1477	48	8	15
1478	48	8	28
1479	48	8	167
1480	48	8	161
1481	17	8	169
1482	17	8	80
1483	17	8	9
1484	17	8	132
1485	17	8	22
1486	17	8	12
1487	17	8	73
1488	17	8	35
1489	17	8	36
1490	17	8	36
1491	65	8	47
1492	65	8	159
1493	65	8	106
1494	65	8	86
1495	65	8	86
1496	65	8	80
1497	65	8	132
1498	65	8	163
1499	65	8	52
1500	65	8	149
1501	65	8	149
1502	65	8	28
1503	65	8	35
1504	65	8	35
1505	65	8	161
1506	65	8	121
1507	64	8	9
1508	64	8	33
1509	64	8	33
1510	64	8	72
1511	64	8	154
1512	64	8	154
1513	64	8	119
1514	64	8	167
1515	64	8	35
1516	64	8	68
1517	64	8	94
1518	64	8	76
1519	64	8	70
1520	1	8	106
1521	1	8	73
1522	1	8	161
1523	14	8	173
1524	14	8	150
1525	14	8	106
1526	14	8	112
1527	14	8	80
1528	14	8	132
1529	14	8	7
1530	14	8	23
1531	14	8	89
1532	55	8	106
1533	55	8	61
1534	55	8	112
1535	55	8	169
1536	55	8	55
1537	55	8	8
1538	55	8	8
1539	55	8	74
1540	55	8	52
1541	55	8	136
1542	55	8	36
1543	55	8	161
1544	55	8	161
1545	49	8	159
1546	49	8	131
1547	49	8	102
1548	49	8	12
1549	49	8	89
1550	49	8	73
1551	49	8	167
1552	49	8	170
1553	49	8	27
1554	32	8	99
1555	32	8	153
1556	32	8	7
1557	32	8	93
1558	60	8	131
1559	60	8	9
1560	60	8	102
1561	60	8	25
1562	60	8	119
1563	60	8	119
1564	60	8	94
1565	30	8	159
1566	30	8	106
1567	30	8	112
1568	30	8	112
1569	30	8	169
1570	30	8	7
1571	30	8	7
1572	30	8	89
1573	30	8	28
1574	30	8	27
1575	33	8	24
1576	33	8	23
1577	33	8	52
1578	33	8	5
1579	33	8	154
1580	33	8	114
1581	33	8	114
1582	33	8	149
1583	33	8	25
1584	33	8	28
1585	33	8	87
1586	33	8	125
1587	20	8	173
1588	20	8	47
1589	20	8	47
1590	20	8	159
1591	20	8	158
1592	20	8	55
1593	20	8	27
1594	20	8	109
1595	31	8	99
1596	31	8	99
1597	31	8	155
1598	31	8	132
1599	31	8	172
1600	31	8	23
1601	31	8	151
1602	31	8	163
1603	31	8	72
1604	31	8	78
1605	31	8	35
1606	31	8	170
1607	31	8	93
1608	31	8	64
1609	39	8	106
1610	39	8	55
1611	39	8	23
1612	39	8	33
1613	39	8	33
1614	39	8	8
1615	39	8	73
1616	39	8	78
1617	39	8	165
1618	39	8	92
1619	39	8	109
1620	39	8	21
1621	39	8	161
1622	45	8	99
1623	45	8	150
1624	45	8	153
1625	45	8	130
1626	45	8	55
1627	45	8	23
1628	45	8	74
1629	45	8	149
1630	45	8	119
1631	45	8	35
1632	45	8	170
1633	45	8	36
1634	45	8	128
1635	45	8	177
1636	45	8	177
1637	45	8	57
1638	9	8	47
1639	9	8	134
1640	9	8	86
1641	9	8	86
1642	9	8	153
1643	9	8	80
1644	9	8	24
1645	9	8	130
1646	9	8	55
1647	9	8	156
1648	9	8	23
1649	9	8	151
1650	9	8	8
1651	9	8	104
1652	9	8	170
1653	9	8	27
1654	9	8	81
1655	51	8	99
1656	51	8	86
1657	51	8	86
1658	51	8	153
